0.30895958528661827,0.7437057611658098,0
0.3291506540731946,0.9114562439620728,0
0.038582311339062404,0.7051837349368184,0
0.12757835974918447,0.9192988089928044,0
0.06386611646457346,0.8947917043218089,0
0.13007404382441895,0.8255182147189178,0
0.049610255991224546,0.9301170106725504,0
0.12589039596889764,1.0,0
0.12328028726602829,0.9714761887983336,0
0.16906518615242028,0.7668619325292411,0
0.28211884589089176,0.9880137419155732,0
0.0818196140772969,0.76937564551989,0
0.2650268072186265,0.9143159926392389,0
0.1790312332771625,0.6864840395095313,0
0.0,0.6662846478935401,0
0.031960550593120966,0.7960265428954434,0
0.27762430731475035,0.8507323350587348,0
0.3149944002428217,0.6802883321154111,0
0.053091866918620806,0.7351136227060119,0
0.04043346842197285,0.9567748836963792,0
0.002353635822158985,0.9127818034264287,0
0.20987479711873713,0.9202941043495064,0
0.08134008227698676,0.943782660863966,0
0.24302363888185052,0.8232074981116014,0
0.17503834124167786,0.9135841123462253,0
0.06597971818707478,0.7194218980072232,0
0.2269790762848748,0.9232597620693324,0
0.17884200688528867,0.7144874384158579,0
0.22276192752470306,0.9888800840231305,0
0.19815904999642575,0.8689230533624324,0
0.07881854185994883,0.7893483546224799,0
0.274229867829915,0.8477862557322158,0
0.14500780679392394,0.9502867843146484,0
0.0016463920268273834,0.9077210660839242,0
0.3243973980788601,0.7565905824396411,0
0.0375888522677618,0.7019365584833152,0
0.09238496219120086,0.6786105368142455,0
0.15238062113535794,0.7079706954246714,0
0.322593881672355,0.8307879013321068,0
0.29414228289871536,0.9625500226951438,0
0.30154648632142417,0.8139850801992,0
0.33141437629350495,0.7801435248636153,0
0.0870631941621558,0.8183319698768912,0
0.057333684758056364,0.863630411153295,0
0.30136541950966356,0.9466505266041161,0
0.0023123400306920704,0.7326052605544624,0
0.27872478009586005,0.8825823639044569,0
0.1207229611404691,0.7137086293966176,0
0.1908193775614322,0.6654896529661423,0
0.2334459638893181,0.9935124330170327,0
0.4180375776635455,0.037999707558108255,1
0.617056812112939,0.07160708607075505,1
0.6379127258579294,0.26987102835817256,1
0.5374188233936338,0.25282088187743607,1
0.421492587733363,0.15789309494049117,1
0.3509747408068661,0.23291343947457918,1
0.5666519848792136,0.2925768002830277,1
0.34334834568885614,0.2886715882255777,1
0.47827074398495106,0.30157396538082026,1
0.3520056589425822,0.23625918533018866,1
0.5690129984626461,0.22868945984572506,1
0.6604262936702855,0.08893219536242364,1
0.42880685468607527,0.017718976136868538,1
0.49529592607752665,0.1835376598692424,1
0.46840112392982086,0.20607883314175277,1
0.5139617619775494,0.18301765335262682,1
0.35977003217170445,0.037525249811071505,1
0.4738424449405393,0.07574102226747846,1
0.3952137457931376,0.09795409824207692,1
0.45830496251447056,0.16067569166533824,1
0.4877574963970213,0.09787082775785161,1
0.55062387055371,0.2128504146103511,1
0.395348359088401,0.08816688966309004,1
0.35585739325084675,0.07887783868447412,1
0.4791062526631681,0.08120865710504559,1
0.41063693613455376,0.1976739969339786,1
0.392870604711881,0.0487519245142298,1
0.42428085037511054,0.042041582270740105,1
0.6487162597363046,0.21579339487528149,1
0.6070021905721388,0.14531667433284343,1
0.3489896079693792,0.00034444629550412474,1
0.48209036186272375,0.1831343059885667,1
0.3762628875049189,0.28147240432997156,1
0.6538840966049771,0.1047661469361366,1
0.452808319468748,0.2670057215039693,1
0.36097335017842136,0.26224698281840575,1
0.4410133547521611,0.014554437051169523,1
0.5799223751973831,0.046419279998129774,1
0.4523015048061751,0.2137183331754072,1
0.4188420829261693,0.026938112456328708,1
0.4868531858030396,0.17308176474389897,1
0.515834213512345,0.0,1
0.4353172433984673,0.266460798433368,1
0.4522435737264681,0.17447765619788524,1
0.47931787581236207,0.06342183795852871,1
0.6494781124312751,0.10181419671088034,1
0.4712306881950668,0.08430500604665525,1
0.4861120233172496,0.07237150717063567,1
0.41702152350544713,0.3198373239468923,1
0.43599480222589526,0.22327249369588584,1
0.9683818570315994,0.7937826374956075,2
0.7322743733210305,0.9916359544223312,2
0.8572367873106308,0.7528171484392598,2
0.9363899494742893,0.7377525717900331,2
0.7101904486383976,0.8305639629628122,2
0.7074370778171002,0.7402820229587251,2
0.8270058887311479,0.8541122326782713,2
0.7195746472065447,0.807781168386456,2
0.6893865192215901,0.761147935947865,2
0.9304632363341765,0.7625912611585123,2
0.6856438769660448,0.7649357256881815,2
0.8876870239653183,0.6662772527318267,2
0.7211949390176716,0.8397373352292643,2
0.9876641692131402,0.9059062359938354,2
0.8535174519950327,0.6889447794635155,2
0.8035369610556461,0.8028236284104556,2
0.8020242315162521,0.8600912565897905,2
0.9990317037599875,0.9391939154660618,2
0.8496280021800614,0.764671131873207,2
0.901924615480515,0.8832338756760746,2
0.9769750064943324,0.8738401852106605,2
0.9241299583791036,0.8644555814192213,2
0.7269793253389039,0.902081794574225,2
0.8691676975170102,0.747421728544997,2
0.8055865603543804,0.6814354070258241,2
0.79477350661452,0.9222742160770732,2
0.7328616770528621,0.8042507289120489,2
0.9407476413199756,0.8664130330251147,2
0.7480466185330509,0.8798417688392308,2
0.8619292381138173,0.6898060385114185,2
0.9982372308535263,0.9338835416323913,2
0.7149237415139902,0.9208403429094605,2
0.9866235208887018,0.8955493136829995,2
0.9258342034499799,0.7355091111653276,2
0.7386231466261466,0.9410914036357234,2
0.9303130128030322,0.9435304807554841,2
0.8708479473017259,0.8620163690440369,2
0.7117940884922896,0.712762612728465,2
0.9558548711953555,0.8525253786337701,2
0.8353473471607424,0.8440833928398608,2
0.9542703933002354,0.8203284326193939,2
0.8346938280529604,0.8981344941476933,2
0.9925486664185057,0.8366160348681008,2
0.8190659138350227,0.9382867502432374,2
1.0,0.7877341945842642,2
0.7792824162331953,0.7429973609587501,2
0.9172087668284832,0.8019750774826724,2
0.8978373874703969,0.7367908560038092,2
0.8355870875348872,0.9828371323701878,2
0.7787484301131211,0.9690598931638921,2
