0.21415396112984175,0.2928799673678826
0.154428007522944,0.3201250917048152
0.5620214687366638,0.592227784062006
0.3895521229245632,0.8339771193072255
0.35189991771927664,0.5453602401881065
0.05590108973478672,0.2826481336798584
0.9844039673273243,0.14963631029996793
0.6818140484066854,0.08173420058777348
0.2704701470953852,0.46006087570842513
0.024458873514347352,0.9522887311904231
0.7627718139357307,0.317771642892805
0.1460704022105784,0.9047870517539134
0.7196754983017836,0.34695813549038845
0.7721117436535354,0.5467084046062316
0.614094881750358,0.4698840668312452
0.9363889883682593,0.2866524018040377
0.9027737083667643,0.6253283005674559
0.7426689769172347,0.3579992667235077
0.7114763467595803,0.6193586300686676
1.0,0.18035803055891442
0.7822547038980474,0.7198224951084715
0.07083606054366626,0.16432178120741903
0.8209036295134263,0.11288146851187875
0.18090026629712025,0.09603635028264523
0.23626474421094903,0.2944124692439888
0.730604305018059,0.6599870524342957
0.9958586073281225,0.6374353513931866
0.3505148530809512,0.20370850010946295
0.5525558282111579,0.24712726376187388
0.08749261207509293,0.268165732599726
0.16397926774155963,0.1464692732006284
0.21488715911275807,0.8340612273971347
0.0,0.33298209849006133
0.5676263872209791,0.4050564326028505
0.057567630223390995,0.5922532119294845
0.30169784414948003,0.7827896750785829
0.7567006355221131,0.9395297150902466
0.6740235009760194,0.7903245295752098
0.7304240231967485,0.6806379712163347
0.5851653388865223,0.32566603734899735
0.05516773387901458,0.00533634797676763
0.6625224540993055,0.7683119010462871
0.5375263808528575,0.7616369319998809
0.7526928323513911,0.47623659407965147
0.6631462494909077,0.8412505585939574
0.21063397998086494,0.7246357966520701
0.8791035177813241,0.5010937888931902
0.1270824594175031,0.5489252188378496
0.1855938051652525,0.9291357107108719
0.35086304012361774,0.7515584258905276
0.13022289490631195,0.023253711241828512
0.7541655955227461,0.9109993596473305
0.6079042189994756,0.9091721012290356
0.18285521729912216,0.38999180324559635
0.32462596684299033,0.3142250624525992
0.008209444243598603,0.8569676165856128
0.739478795347231,0.7567865132353042
0.7004347139489632,0.6553704595544312
0.9117031241027329,0.30637244459256463
0.6004084975183506,0.9994938322534594
0.38086439704059327,0.647059281852671
0.6228012489581544,0.41500122085446733
0.806754451554987,0.9694206765516048
0.734317924302311,0.6307927225278067
0.14222581675164905,0.9945112318531518
0.5926461239781994,0.025750524112990503
0.48734443688222434,0.046818735751526286
0.3382396724845223,0.45868096563223204
0.46092039363485027,0.23010970615180715
0.4879041339446344,0.9780687885060498
0.3070035121994195,0.5532938474233013
0.6979604643218645,0.8786355488341169
0.30352482406225656,0.30334661669076
0.9217146610189383,0.5436863497915696
0.8126189435788528,0.6622466098340487
0.9513389289864537,0.3763171115188988
0.09399850177667934,0.8474756916575544
0.24536419820654237,0.21568968739266037
0.05902407430318133,0.4780014040251609
0.7042159846472225,0.05123828561919541
0.6940297925358272,0.2694893587799305
0.6110035143222231,0.374777563387666
0.06628989575088075,0.8258024687343588
0.6726404934849551,0.9451736319871008
0.20480580800631493,0.582607175745412
0.18059546987297856,0.02030567285281404
0.6389752561325379,0.476599663944661
0.4556223438238124,0.8551043217244971
0.8076837353406847,0.016135693030314147
0.9277212289898049,0.5993145030885675
0.66539084350817,0.372061967811939
0.4461333269947036,0.6573047870791239
0.8946016387342887,0.3286004462063581
0.8545560250547822,0.09894811531879599
0.6952377874621383,0.9185677919853898
0.6134620228668682,0.7885347297085648
0.9669166564226035,0.8050359507730671
0.059003246972143146,0.22823759249600173
0.9942743981925595,0.539924477828609
0.609734461752056,0.25692849231149484
